stimulus,memorability,scaled_memory_hits,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name
Phone_Military.jpg,-0.204286331,0.030337722,0.486566332,1.188391816,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.826186392,2.487521894,phone,0.434782609,0,0.239565466
Shoes_Snow.jpg,0.030750191,0.597595879,-0.281376351,0.510674134,1,0,0.428571429,0.534522484,0.1,0.316227766,1,0,1,human-made,NA,larger than a shoebox,0.356203545,2.0975008,snow shoes,0.627906977,1,0.371640938
Car_Vintage.jpg,-0.052846931,0.278191185,1.262530701,0.168587701,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.967981704,2.099138077,car,0.606060606,0,0.369925672
Statue_SouthAmerican.jpg,0.126673933,0.909559244,0.187078633,0.839722604,1,0,0.625,0.51754917,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.68324757,2.034572366,statue,0.578947368,0,0.388793596
ChewingGum.jpg,-0.002367277,0.468231254,-0.264866748,0.702677093,1,0,0.25,0.46291005,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.36649514,1.684614246,gum,0.6,0,0.512292739
Bleachers.jpg,0.116381098,0.879793932,-0.568002908,0.480617616,1,0,0.75,0.46291005,0,0,1,0,1,human-made,NA,larger than a shoebox,0.127501429,1.125490807,bleachers,0.714285714,1,0.721555174
Brace_Leg.jpg,0.058927407,0.701774471,0.234422191,0.833904246,1,0,0.25,0.46291005,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.71240709,1.240670532,knee brace,0.636363636,1,0.679817038
ColumnMarble.jpg,-0.123683366,0.115054379,0.57930709,0.917194386,1,0,1,0,0.444444444,0.527046277,1,1,0,human-made,outdoors,NA,0.856489423,1.14513637,column,0.705882353,1,0.712978845
BicycleGear.jpg,0.026049127,0.584430452,-0.555693546,0.398433884,1,0,0.625,0.51754917,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.134934248,2.800044618,gear,0.315789474,1,0.154373928
WatermelonSlice.jpg,0.209921711,0.996565541,0.044344438,0.445148933,0.222222222,0.440958552,0.375,0.51754917,1,0,0,0,1,NA,NA,smaller than a shoebox,0.599199543,0.73806367,watermelon,0.84375,1,0.837049743
Table_PingPong.jpg,0.062417828,0.712650258,0.074274453,0.851238575,1,0,0.5,0.534522484,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.618067467,1.460721099,ping pong table,0.523809524,1,0.604917095
Scissors.jpg,0.018631762,0.55409273,-0.119421121,0.669097765,1,0,0,0,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.493996569,0.187176257,scissors,0.971428571,1,0.985134362
Pickle.jpg,0.010375963,0.51688609,-0.592442455,0.734497894,0.125,0.353553391,0.125,0.353553391,1,0,1,1,1,natural,indoors,smaller than a shoebox,0.106918239,0,pickle,1,1,1
Scoop_Flour.jpg,0.04164101,0.646250716,-0.72316082,0.324516723,1,0,0.5,0.534522484,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.039451115,2.058119209,scoop,0.518518519,0,0.382504288
Ladybug.jpg,0.100886763,0.837435604,0.546162742,1.005668479,0,0,1,0,0.888888889,0.333333333,1,1,1,natural,outdoors,smaller than a shoebox,0.845626072,1.277613437,ladybug,0.727272727,0,0.659233848
TotemPole.jpg,0.014115604,0.532341156,0.282117509,0.843412907,1,0,0.875,0.353553391,0.375,0.51754917,1,1,0,human-made,outdoors,NA,0.746712407,2.183754832,totem pole,0.526315789,1,0.338479131
PaintBrushAndPallette.jpg,0.020969093,0.564968517,0.686214744,1.06531078,1,0,0,0,0.4,0.547722558,1,1,0,human-made,indoors,NA,0.883361921,2.947673289,palette,0.387755102,1,0.117781589
Cord_usb.jpg,-0.044322111,0.304522038,-0.008920509,0.670854568,1,0,0,0,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.571183533,3.446439345,na,0.15,0,0.032590051
Toy_Car.jpg,-0.054192731,0.272467086,0.252987773,1.055696586,1,0,0.75,0.46291005,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.729559748,0.86306367,car,0.84375,0,0.80102916
Bicycle_Kids.jpg,0.005372557,0.495134516,0.220102647,0.785715961,1,0,0.875,0.353553391,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.700971984,1.253297578,bike,0.529411765,0,0.672955975
Light_Fixtures.jpg,-0.151676068,0.07441328,-0.371261398,0.640459762,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.284734134,1.336381631,lights,0.730769231,1,0.64436821
Toy_FigurineEngineer.jpg,0.118983424,0.88838008,-0.161517446,0.988553918,0.888888889,0.333333333,0.5,0.534522484,0.333333333,0.516397779,1,0,0,human-made,NA,NA,0.45626072,3.292837797,doll,0.1875,0,0.054316752
Booties_Blue.jpg,-0.033715266,0.340583858,0.358950226,1.198449561,1,0,0.125,0.353553391,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.783304746,2.308270835,booties,0.444444444,1,0.294453974
ChocolateBar_Unwrapped.jpg,0.059387328,0.70520893,0.924411572,1.202449013,0.555555556,0.527046277,0,0,1,0,0,1,1,NA,indoors,smaller than a shoebox,0.927958834,1.579416008,chocolate,0.565217391,0,0.549456832
Missile.jpg,0.050589641,0.674298798,1.058043809,1.304074853,1,0,0.625,0.51754917,0.1,0.316227766,1,0,1,human-made,NA,larger than a shoebox,0.943967982,2.386796962,rocket,0.441176471,1,0.269868496
Chair_Office.jpg,-0.014469546,0.412707499,-0.522614902,0.579582848,1,0,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.154373928,1.751883436,office chair,0.434782609,1,0.491137793
Broom_Long.jpg,-0.08334494,0.191757298,-0.596679312,0.490688648,1,0,0.25,0.46291005,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.105774728,0.309543429,broom,0.944444444,0,0.966838193
Suitcase.jpg,0.008248645,0.506582713,0.117084904,0.756687852,1,0,0.25,0.46291005,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.642081189,1.485029445,suitcase,0.685714286,1,0.588336192
Television.jpg,-0.07888003,0.203205495,0.059525872,1.144225362,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.606060606,2.334209459,TV,0.363636364,1,0.285305889
SoundMixer_White.jpg,-0.009333902,0.437893532,0.282285182,1.898304029,1,0,0.125,0.353553391,0.111111111,0.333333333,1,1,1,human-made,indoors,larger than a shoebox,0.747284162,3.308270835,mixer,0.166666667,0,0.049170955
Condom.jpg,0.205026168,0.993703492,0.655175004,2.101528293,1,0,0.25,0.46291005,0.8,0.421637021,1,0,0,human-made,NA,NA,0.870783305,0.388508824,condom,0.93877551,1,0.926815323
Bird_Peacock.jpg,0.106840884,0.855752719,1.826312565,0.968827334,0.25,0.46291005,1,0,0.25,0.46291005,0,1,0,NA,outdoors,NA,0.990851915,0.308505708,peacock,0.954545455,1,0.967409949
Headset.jpg,-0.031842025,0.353749284,-0.132671566,0.472433595,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.483133219,0.831474388,headphones,0.736842105,0,0.813036021
Mirror_Carside.jpg,-0.025477181,0.373211219,-0.27776141,0.576699199,1,0,0.777777778,0.440958552,0.666666667,0.5,1,0,0,human-made,NA,NA,0.359634077,2.303577193,mirror,0.371428571,0,0.29616924
SewingMachine.jpg,-0.006316186,0.451631368,0.090820991,0.890278396,1,0,0.25,0.46291005,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.628359062,0.774243303,sewing machine,0.842105263,1,0.825614637
BakingDish.jpg,-0.235509276,0.020034345,-0.539001265,0.392331346,1,0,0.125,0.353553391,0.555555556,0.527046277,1,1,0,human-made,indoors,NA,0.145797599,1.81366069,pan,0.64,0,0.472269868
Peeler.jpg,0.031939218,0.604464797,-0.693103234,0.631907352,1,0,0.285714286,0.487950036,0.833333333,0.40824829,1,0,1,human-made,NA,smaller than a shoebox,0.053744997,1.827317728,bottle opener,0.588235294,0,0.46483705
Chicken_Dinner.jpg,0.024469133,0.576416714,0.638118254,1.583927123,0.666666667,0.5,0,0,0.333333333,0.516397779,0,1,0,NA,indoors,NA,0.866781018,2.606936732,dinner,0.363636364,1,0.201829617
Bread_Melon.jpg,0.031649652,0.603319977,0.106255548,1.121795914,0.875,0.353553391,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.637507147,2.362740278,bread,0.5,0,0.277301315
Hazelnut.jpg,0.147143632,0.940469376,-0.154201823,0.909404995,0.111111111,0.333333333,0.625,0.51754917,1,0,1,0,1,natural,NA,smaller than a shoebox,0.46483705,2.554683151,acorn,0.391304348,0,0.217838765
CigarCutter.jpg,-0.002521867,0.467086434,-0.232408908,0.495982399,1,0,0.375,0.51754917,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.392795883,2.603074189,cigar cutter,0.48,1,0.203544883
LitterScoop.jpg,-0.063888069,0.247853463,-0.641620275,0.31773856,1,0,0.285714286,0.487950036,0.625,0.51754917,1,0,0,human-made,NA,NA,0.081189251,3.272804327,litter scoop,0.19047619,1,0.056603774
Flower_Hibiscus.jpg,0.043072257,0.650257584,0.053240284,0.630814582,0,0,0.75,0.46291005,1,0,1,0,1,natural,NA,smaller than a shoebox,0.602630074,1.105587262,flower,0.8,0,0.730703259
Lobster.jpg,0.196123797,0.991413852,0.297847782,1.15344848,0.125,0.353553391,0.875,0.353553391,0.375,0.51754917,1,1,0,natural,outdoors,NA,0.75242996,0.640206433,lobster,0.882352941,1,0.861063465
Arm.jpg,0.183540077,0.981682885,-0.449119338,0.554480809,0,0,0,0,0.166666667,0.40824829,1,1,1,natural,indoors,larger than a shoebox,0.223556318,0.699029963,arm,0.882352941,1,0.849056604
HorseshoeCrab.jpg,-0.033650075,0.341156268,0.396907883,0.822135961,0.3,0.483045892,0.625,0.51754917,0.571428571,0.534522484,0,0,0,NA,NA,NA,0.798170383,3.005314857,horseshoe crab,0.263157895,1,0.102344197
Sheep.jpg,-0.040158297,0.322266743,-0.277192363,1.186362494,0.111111111,0.333333333,0.875,0.353553391,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.360777587,0.879506461,sheep,0.842105263,0,0.799313894
Hedgehog.jpg,0.123408094,0.899828277,0.292815986,0.892179012,0.111111111,0.333333333,1,0,0.625,0.51754917,1,1,0,natural,outdoors,NA,0.750714694,1.208830175,porcupine,0.52173913,1,0.691823899
ElectricSwitchboard.jpg,-0.271187722,0.009158558,-0.658209051,0.507048979,1,0,0.375,0.51754917,0,0,1,0,1,human-made,NA,larger than a shoebox,0.074328188,1.671405583,locker,0.615384615,1,0.51572327
KeyHook_Empty.jpg,-0.021068887,0.389238695,0.130731292,0.937481736,1,0,0.111111111,0.333333333,0.444444444,0.527046277,1,1,0,human-made,indoors,NA,0.647798742,3.115834092,coat rack,0.210526316,0,0.081189251
TrapAnimal.jpg,0.084362605,0.793932456,-0.640512852,0.59756432,1,0,1,0,0.857142857,0.377964473,1,1,1,human-made,outdoors,smaller than a shoebox,0.082904517,1.539470571,trap,0.64,1,0.567181246
CrepeMaker.jpg,-0.052393781,0.279336005,-0.548347545,0.143936123,1,0,0.25,0.46291005,0.25,0.46291005,1,0,0,human-made,NA,NA,0.143510577,2.463865122,na,0.35,0,0.248713551
Lamp_Table.jpg,-0.145298403,0.081282198,-0.273116508,0.446069262,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.361921098,0.439496987,lamp,0.909090909,0,0.915951973
Spoons_MeasuringDetached.jpg,0.075069857,0.764167144,-0.31786072,0.251140846,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.32647227,1.210999536,measuring spoons,0.774193548,0,0.690680389
Hookah.jpg,0.14762862,0.941614196,0.576037272,1.561902053,1,0,0.111111111,0.333333333,0.428571429,0.534522484,1,1,0,human-made,indoors,NA,0.855345912,1.052981575,hookah,0.733333333,1,0.747284162
Phone_Wireless.jpg,-0.094762552,0.163709216,-0.308312409,0.517014031,1,0,0.285714286,0.487950036,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.333333333,1.785170754,cell phone,0.529411765,0,0.481417953
Calculator.jpg,-0.014980941,0.410417859,-0.724749158,0.25778592,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.038307604,0.496774581,calculator,0.913043478,1,0.907947399
ComputerKeyboard.jpg,-0.056455847,0.266742988,-0.297812336,0.627041811,1,0,0.037037037,0.19245009,0.666666667,0.516397779,1,1,0,human-made,indoors,NA,0.345340194,0.195909271,keyboard,0.96969697,0,0.978273299
Stool_Metal.jpg,0.028392158,0.589582141,-0.343874019,0.324830988,1,0,0.148148148,0.362013993,0.1,0.316227766,1,1,1,human-made,indoors,larger than a shoebox,0.30703259,2.160704753,stool,0.470588235,0,0.341909663
IceScraper.jpg,0.047909442,0.663423011,-0.631875212,0.241733972,1,0,0.625,0.51754917,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.08976558,2.542503295,scraper,0.388888889,0,0.220697541
Brush_Paint.jpg,-0.193209836,0.03720664,-0.477990778,0.385025633,1,0,0.285714286,0.487950036,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.196112064,0.918973722,paint brush,0.8,1,0.783304746
Stick_Bridge.jpg,-0.032681686,0.347452776,0.050594428,1.18869138,1,0,0.857142857,0.377964473,0.333333333,0.516397779,1,1,0,human-made,outdoors,NA,0.601486564,4.047160075,na,0.171428571,0,0.001143511
Joystick.jpg,0.064036582,0.718946766,0.335176978,0.978834169,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.769582619,1.90771946,controller,0.62745098,1,0.435105775
Hat_Hard.jpg,0.138813264,0.929021179,-0.659796281,0.226771698,1,0,0.88,0.331662479,0.375,0.51754917,1,1,0,human-made,outdoors,NA,0.072612922,1.63492883,hard hat,0.434782609,0,0.530017153
Mask_Gas.jpg,0.033767404,0.611906125,0.463495006,2.134451598,1,0,0.875,0.353553391,0.2,0.421637021,1,1,0,human-made,outdoors,NA,0.819897084,0.714653245,gas mask,0.878787879,1,0.84219554
CashRegister_Modern.jpg,-0.062231545,0.254722381,-0.401186355,0.314685067,1,0,0.428571429,0.534522484,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.261292167,1.562688039,cash register,0.631578947,0,0.556317896
Scalpel.jpg,-0.238179028,0.018317115,-0.098449645,0.645715699,1,0,0,0,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.510005718,1.671405583,scalpel,0.615384615,1,0.51572327
Syrup_Maple.jpg,0.072588376,0.750429307,0.281135152,1.186584292,0.888888889,0.333333333,0.111111111,0.333333333,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.746140652,1.315824334,syrup,0.615384615,1,0.649514008
Locomotive.jpg,-0.023750298,0.380652547,0.314440475,0.871128568,1,0,0.88,0.331662479,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.761578045,0.309543429,train,0.944444444,0,0.966838193
Flask_Metal.jpg,0.060938796,0.710933028,-0.329054267,0.613798215,1,0,0.333333333,0.5,0.444444444,0.527046277,1,0,0,human-made,NA,NA,0.317895941,0.770343771,flask,0.833333333,1,0.827901658
Bench_Concrete.jpg,0.049615929,0.670291929,0.223392272,0.734293975,1,0,0.666666667,0.5,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.70383076,0.583584487,bench,0.909090909,0,0.877072613
Blueprints.jpg,0.037489357,0.626788781,0.233350302,0.995005238,1,0,0,0,0.7,0.483045892,1,1,0,human-made,indoors,NA,0.711263579,1.938679017,blueprints,0.529411765,1,0.427101201
Humidifier.jpg,-0.197551136,0.033772181,0.078460567,1.003249928,1,0,0.166666667,0.40824829,0.625,0.51754917,1,1,0,human-made,indoors,NA,0.621497999,0.940144077,humidifier,0.75862069,1,0.779874214
Hand.jpg,-0.01229395,0.424155695,-0.385010348,0.566023535,0,0,0.125,0.353553391,0.75,0.46291005,1,1,0,natural,indoors,NA,0.273299028,0.793992434,hand,0.838709677,1,0.821040595
Bird_Pelican.jpg,0.079785989,0.780194619,0.745484756,1.150564063,0,0,1,0,0.125,0.353553391,1,1,1,natural,outdoors,larger than a shoebox,0.899942824,1.550446015,pelican,0.714285714,1,0.562607204
Chair_Bamboo.jpg,-0.127340047,0.107613051,0.390185106,1.057638653,1,0,0.857142857,0.377964473,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.794739851,1.781975538,chair,0.678571429,0,0.482561464
Fruit_Cactus.jpg,0.073050469,0.753291357,0.336268133,1.009451501,0,0,0.888888889,0.333333333,0.9,0.316227766,1,1,1,natural,outdoors,smaller than a shoebox,0.770726129,2.585827939,fruit,0.454545455,0,0.20869068
Drum_Cymbal.jpg,0.055746734,0.689181454,-0.118592957,0.587060362,1,0,0.5,0.577350269,0.625,0.51754917,1,0,0,human-made,NA,NA,0.495711835,0.629249224,cymbals,0.842105263,0,0.862206975
DrinkingFountain.jpg,-0.146421421,0.080137378,-0.494060302,0.185085695,1,0,0.571428571,0.534522484,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.181246427,2.135350383,water fountain,0.473684211,0,0.35563179
VacuumHandheld.jpg,-0.037007474,0.33428735,-0.401186355,0.314685067,1,0,0.086956522,0.288104066,0.571428571,0.534522484,1,1,0,human-made,indoors,NA,0.261292167,2.240857286,vacuum,0.5,0,0.317324185
Spoon_Wooden.jpg,-0.01019478,0.434459073,-0.446127319,0.594070111,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.226415094,1.810081021,spoon,0.592592593,0,0.47455689
Boxcutter.jpg,0.037306565,0.625071551,-0.097113679,0.489775401,1,0,0.4,0.547722558,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.511149228,2.219240705,box cutter,0.55,1,0.325900515
Guitarcase.jpg,0.057991567,0.698340011,0.344006143,0.6100704,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.774156661,0.803071727,guitar case,0.833333333,1,0.819897084
Tie.jpg,-0.05025032,0.286204923,-0.325591983,0.668636341,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.321326472,0.844214185,tie,0.848484848,1,0.809033734
RibbonSpool.jpg,0.122938675,0.898683457,-0.279869553,0.627437127,1,0,0.076923077,0.271746488,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.357347055,1.055892729,ribbon,0.8125,0,0.745568897
Umbrella_Classic.jpg,0.06014194,0.706926159,-0.48028312,0.355410088,1,0,0.571428571,0.534522484,0.375,0.51754917,1,0,0,human-made,NA,NA,0.193825043,0.322756959,umbrella,0.941176471,0,0.956546598
Spatula.jpg,0.073041036,0.752718947,-0.401186355,0.314685067,1,0,0.222222222,0.440958552,0.888888889,0.333333333,1,0,1,human-made,NA,smaller than a shoebox,0.261292167,2.372388756,spatula,0.461538462,0,0.273870783
Can_Gas.jpg,0.124419022,0.903262736,-0.449119338,0.554480809,1,0,0.888888889,0.333333333,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.223556318,2.934693952,gas can,0.4,0,0.118353345
Funnel.jpg,-0.324144129,0.00114482,-0.817623105,0.421875203,1,0,0.142857143,0.377964473,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.017724414,1.731360029,funnel,0.647058824,1,0.497427101
Cable_AudioSplitter.jpg,0.002128212,0.4825415,-0.428001601,1.100431727,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.237278445,3.186704346,cord,0.363636364,1,0.070897656
Bag_String.jpg,-0.016299989,0.40755581,-0.587009067,0.132886122,1,0,0.125,0.337831962,0.375,0.51754917,1,1,0,human-made,indoors,NA,0.110920526,2.37373591,bag,0.421052632,0,0.273299028
Shoe_WomenHeals.jpg,0.012901551,0.526617058,0.265352578,0.860751918,1,0,0.285714286,0.487950036,0.666666667,0.5,1,0,0,human-made,NA,NA,0.739279588,2.082829856,shoe,0.538461538,0,0.375643225
Chest_Toys.jpg,-0.040192587,0.321694333,-0.337183848,0.625583302,1,0,0.2,0.447213595,0.375,0.51754917,1,0,0,human-made,NA,NA,0.311606632,0.92642786,toy box,0.820512821,1,0.781017724
Mattress.jpg,0.005976027,0.499713795,-0.586934248,0.270173235,1,0,0.142857143,0.377964473,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.111492281,0.309543429,mattress,0.944444444,1,0.966838193
Shoes_Sneakers.jpg,-0.001532636,0.472810532,0.078460567,1.003249928,1,0,0.666666667,0.516397779,0.75,0.46291005,1,0,0,human-made,NA,NA,0.621497999,1.871974535,shoes,0.387096774,0,0.449399657
Sign_SpeedLimit25.jpg,0.064211212,0.719519176,-0.327802535,0.306823923,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.319039451,2.280787655,sign,0.434782609,0,0.302458548
Puffin.jpg,-0.002710153,0.465941614,0.737973892,1.341304028,0.111111111,0.333333333,0.88,0.331662479,0.625,0.51754917,1,1,0,natural,outdoors,NA,0.897084048,1.835336213,bird,0.6,0,0.459691252
Tiara.jpg,0.084887312,0.795649685,0.782077816,1.02052923,1,0,0.2,0.447213595,0.6,0.547722558,1,0,0,human-made,NA,NA,0.906232133,0.827408799,tiara,0.851851852,1,0.814179531
Trowel.jpg,-0.106919129,0.14768174,-0.207464917,0.587552731,1,0,1,0,1,0,1,1,1,human-made,outdoors,smaller than a shoebox,0.41509434,2.132193283,spade,0.518518519,0,0.357347055
Nyala.jpg,-0.088307558,0.180309101,0.630696751,1.288359919,0.222222222,0.440958552,0.666666667,0.516397779,0.125,0.353553391,0,0,1,NA,NA,larger than a shoebox,0.863350486,2.965583936,elk,0.263157895,0,0.113779302
HotWaterBottle.jpg,0.048197071,0.66571265,-0.539001265,0.392331346,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.145797599,3.366091329,water bottle,0.210526316,0,0.041738136
Basket_Plastic.jpg,-0.094758464,0.164281626,-0.494060302,0.185085695,1,0,0.142857143,0.377964473,0.3,0.483045892,1,1,0,human-made,indoors,NA,0.181246427,1.534918742,basket,0.666666667,0,0.568324757
Can_GasSpout.jpg,0.051209248,0.676588437,-0.541993284,0.693117064,1,0,0.75,0.46291005,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.144654088,1.589498233,gas can,0.703703704,0,0.547169811
CoinRolls.jpg,0.160446981,0.954779622,0.85820223,1.059942282,1,0,0.142857143,0.377964473,0.5,0.547722558,1,1,0,human-made,indoors,NA,0.915951973,2.275170355,coin rolls,0.5,1,0.305889079
